recipe_no,device,environment,source,video_name,video_index,frame_no_in_video,step_no,generated_text,polished_text
0,mevo,2,3,video-0000,0,3596,11,#C C inserts the piece of wood into the hole on the table with her left hand.,C is assembling the pinwheels.
0,mevo,2,3,video-0000,0,3597,11,#C C picks the small piece of cardboard from the table with her left hand. ,C positions the cardboard on the cutting board.
0,mevo,2,3,video-0000,0,3598,11,#C C places the piece of cardboard on the wooden board.,Cutting tortillas into shapes
0,mevo,2,3,video-0000,0,3599,11,#C C removes the end of the paper on the carton with her left hand,C is opening the jelly container.
0,mevo,2,3,video-0000,0,3600,11,#C C puts the piece of cardboard on the table,C spreads peanut butter on a tortilla
0,mevo,2,3,video-0000,0,3601,11,#C C cuts the card with the knife,Cutting the tortilla with knife.
0,mevo,2,3,video-0000,0,3602,11,#C C adjusts the cut piece of cardboard with both hands,C is cutting the tortillas.
0,mevo,2,3,video-0000,0,3603,11,#C C presses the piece of cardboard,Cutting tortilas into pieces.
0,mevo,2,3,video-0000,0,3604,11,#C C cuts a piece of cardboard,C is making pinwheels with tortillas.
0,mevo,2,3,video-0000,0,3605,11,#C C moves the cheese on the chopping board.,Preparing the peanut butter and jelly tortilla pinwheels.
0,mevo,2,3,video-0000,0,3606,11,#C C arranges the piece of the cheeses in the box,C is making peanut butter and jelly pinwheels.
0,mevo,2,3,video-0000,0,3607,11,#C C places the piece of cardboard on the cutting board with both hands.,C is preparing the surface.
0,mevo,2,3,video-0000,0,3608,11,#C C places the piece of cardboard on the board with both hands.,Cutting tortillas with scissors.
0,mevo,2,3,video-0000,0,3609,11,#C C pulls the beads on the wooden board with the pair of scissors,"C is not pulling beads, cutting cardboards, or using scissors, as none of these objects are mentioned in the initial description. Based on the objects on the table, a sentence that describes what C is doing in less than 5 words could be:

C is making pinwheels."
0,mevo,2,3,video-0000,0,3610,11,#C C cuts the cardboards,C cuts the tortillas.
0,mevo,2,3,video-0000,0,3611,11,#C C cuts the board,C spreads peanut butter on tortilla.
0,mevo,2,3,video-0000,0,3612,11,#C C turns the piece of cardboard,C is spinning the pinwheel.
0,mevo,2,3,video-0000,0,3613,11,#C C removes the pieces of cardboard from the cardboard,C is removing cardboard.
0,mevo,2,3,video-0000,0,3614,11,#C C puts the piece of cardboard on the board with both hands.,Arranging tortillas on cutting board.
0,mevo,2,3,video-0000,0,3615,11,#C C places the cut piece of wood on the cardboard with her left hand.,Making peanut butter and jelly pinwheels
0,mevo,2,3,video-0000,0,3616,11,#C C places the triangular cardboard on the board with both hands,C assembling pinwheel base.
0,mevo,2,3,video-0000,0,3617,11,#C C places the piece of cardboard on the cardboard with both hands.,C is assembling the pinwheels.
0,mevo,2,3,video-0000,0,3618,11,#C C puts the nail on the piece of wood ,C is building a pinwheel.
0,mevo,2,3,video-0000,0,3619,11,#C C holds the white paper on the cardboard with his left hand.,Making pinwheels with PB&J.
0,mevo,2,3,video-0000,0,3620,11,#C C fixes the peg on the wooden board,C is making pinwheels
0,mevo,2,3,video-0000,0,3621,11,#C C places the cutter knife on the cardboard with his left hand,Cutting tortillas with a knife
0,mevo,2,3,video-0000,0,3622,11,#C C places the glue on the piece of cardboard with the glue stick,C is spreading peanut butter on the tortilla.
0,mevo,2,3,video-0000,0,3623,11,#C C places the letter Y on the paper,C is making a pinwheel.
0,mevo,2,3,video-0000,0,3624,11,#C C places the masking tape on the cardboard,C is using the knife and spoon to spread peanut butter and jelly onto the tortillas.
0,mevo,2,3,video-0000,0,3625,11,#C C sticks the paper on the cardboard,C spreads peanut butter on a tortilla
0,mevo,2,3,video-0000,0,3626,11,#C C fixes the shape on the cardboard,C is shaping the cardboard.
0,mevo,2,3,video-0000,0,3627,11,#C C attaches the stickers to the cardboard.,Spreading peanut butter on tortillas.
0,mevo,2,3,video-0000,0,3628,11,#C C places the letter tiles on the cardboard,C is making a word collage.
0,mevo,2,3,video-0000,0,3629,11,#C C removes the letter X from the cardboard,C spreads peanut butter on a tortilla.
0,mevo,2,3,video-0000,0,3630,11,#C C sticks the edges of the tile on the edge of the cardboard,C is assembling the pinwheels.
0,mevo,2,3,video-0000,0,3631,11,#C C places the triangular piece of cardboards on the cardboard with both hands.,Making pinwheels with peanut butter and jelly and tortillas.
0,mevo,2,3,video-0000,0,3632,11,#C C places the cut pieces of the cardboard on the table with her left hand.,C is preparing the tortillas.
0,mevo,2,3,video-0000,0,3633,11,#C C folds the cardboard,Arranging pinwheel materials
0,mevo,2,3,video-0000,0,3634,11,#C C fixes the plastic panel on the cardboard,C spreads peanut butter on tortilas
0,mevo,2,3,video-0000,0,3635,11,#C C removes the glue from the paper,C makes peanut butter and jelly pinwheels
0,mevo,2,3,video-0000,0,3636,11,#C C sticks the ribbon on the cardboard,C is assembling the pinwheels.
0,mevo,2,3,video-0000,0,3637,11,#C C pours the stickers on the cardboard with his left hand.,C is making pinwheels.
0,mevo,2,3,video-0000,0,3638,11,#C C presses the plastic bag on the cardboard with her hands.,Assembling pinwheel with plastic bag.
0,mevo,2,3,video-0000,0,3639,11,#C C cuts the cardboard with the pair of scissors,Cutting the tortillas with knife
0,mevo,2,3,video-0000,0,3640,11,#C C fixes the bead on the cardboard,C spreads peanut butter on the tortilla
0,mevo,2,3,video-0000,0,3641,11,#C C puts the piece of dough on the craft paper,Making pinwheels using tortillas
0,mevo,2,3,video-0000,0,3642,11,#C C folds the plastic bag of cheese,C is organizing the cheese.
0,mevo,2,3,video-0000,0,3643,11,#C C cuts the piece of cheese,#C C spreads peanut butter and jelly on tortilla.
0,mevo,2,3,video-0000,0,3644,11,#C C cuts the cheese,C is cutting the tortillas.
0,mevo,2,3,video-0000,0,3645,11,#C C holds the pizza piece,C is making pinwheels.
0,mevo,2,3,video-0000,0,3646,11,#C C puts the cut piece of dough on the edge of the cardboard,C is assembling the pinwheels.
0,mevo,2,3,video-0000,0,3647,11,#C C fixes the piece of cardboard on the decorative shape.,C prepares the pinwheels.
0,mevo,2,3,video-0000,0,3648,11,#C C places the sticker on the cardboard with his left hand.,C is placing a sticker.
0,mevo,2,3,video-0000,0,3649,11,#C C sticks the shape on the white thread.,C is attaching the shape to the white thread using a toothpick.
0,mevo,2,3,video-0000,0,3650,11,#C C pins the  plastic wrap on the paper,C is making pinwheels.
0,mevo,2,3,video-0000,0,3651,11,#C C places the cut piece of the cardboard on the second craft with both hands.,Making pinwheels with peanut butter and jelly and tortillas.
0,mevo,2,3,video-0000,0,3652,11,#C C attaches the piece of cloth on the ribbon,C is making a pinwheel.
0,mevo,2,3,video-0000,0,3653,11,#C C attaches the polythene bag to the second piece of plastic.,C is assembling materials for a pinwheel.
0,mevo,2,3,video-0000,0,3654,11,#C C  aligns the piece of cloth,#C C is making pinwheels.
0,mevo,2,3,video-0000,0,3655,11,#C C puts the plastic bag on the table,C prepares the ingredients
0,mevo,2,3,video-0000,0,3656,11,#C C removes the pin from the paper,C makes PB&J pinwheels.
0,mevo,2,3,video-0000,0,3657,11,#C C places the craft on the table,C is assembling pinwheels.
0,mevo,2,3,video-0000,0,3658,11,#C C places the pi on the pieces of cardboard,C is assembling the pinwheels.
0,mevo,2,3,video-0000,0,3659,11,#C C places the petals on the table,Making pinwheels with PB&J tortillas
0,mevo,2,3,video-0000,0,3660,11,#C C places the piece of craft on the cardboard,"As the table only consists of the objects mentioned, it is not possible for C to have a piece of craft or a cardboard. Therefore, the action described cannot be made sense of based on the given objects."
0,mevo,2,3,video-0000,0,3661,11,#C C arranges the craft paper on the cardboard with both hands,C is making pinwheels.
0,mevo,2,3,video-0000,0,3662,11,#C C attaches the puzzle together,C is making pinwheels
0,mevo,2,3,video-0000,0,3663,11,#C C pins the craft paper,Creating pinwheels with tortillas
0,mevo,2,3,video-0000,0,3664,11,#C C places the craft on the table,C spreads peanut butter onto tortillas
0,mevo,2,3,video-0000,0,3665,11,#C C shapes the cheese,C spreads peanut butter and jelly onto the tortilla.
0,mevo,2,3,video-0000,0,3666,11,#C C places the cardboard on the table,C is preparing to make pinwheels
0,mevo,2,3,video-0000,0,3667,11,#C C cuts the cheese,Spreading peanut butter on tortila
0,mevo,2,3,video-0000,0,3668,11,#C C cuts the cheese,C is cutting the tortillas.
0,mevo,2,3,video-0000,0,3669,11,#C C puts the cheese on the cheese,C makes the pinwheels
0,mevo,2,3,video-0000,0,3670,11,#C C turns the chocolate piece,C is spreading peanut butter
0,mevo,2,3,video-0000,0,3671,11,#C C cuts the cheese,C spreads peanut butter on tortillas.
0,mevo,2,3,video-0000,0,3672,11,#C C arranges the cheese on the board,C is arranging the cheese on the cutting board.
0,mevo,2,3,video-0000,0,3673,11,#C C puts the cheese on the piece of cardboard,"C makes pinwheels with peanut butter, jelly, and tortillas."
0,mevo,2,3,video-0000,0,3674,11,#C C picks up the piece of cheese,C makes a peanut butter and jelly tortilla.
0,mevo,2,3,video-0000,0,3675,11,#C C places the sliced cheese in the cube,C makes pinwheels with peanut butter and jelly using tortillas.
0,mevo,2,3,video-0000,0,3676,11,#C C picks the cut piece of dough from the cutting board.,C is making tortilla pinwheels.
0,mevo,2,3,video-0000,0,3677,11,#C C places the piece of cheese on the board,C is placing the piece of cheese on the cutting board.
0,mevo,2,3,video-0000,0,3678,11,#C C picks up the cut out pizza from the cutting board with both hands.,C eats a tortilla pizza.
0,mevo,2,3,video-0000,0,3679,11,#C C puts the cheese on the chopping board,C assembles the pinwheels.
0,mevo,2,3,video-0000,0,3680,11,#C C takes out the cookie from the cookie cutter.,Cutting out the tortillas.
0,mevo,2,3,video-0000,0,3681,11,#C C drops the paper on the board,C is placing the tortilla on the cutting board.
0,mevo,2,3,video-0000,0,3682,11,#C C places the puzzle piece on the cardboard with his left hand.,Cutting a tortilla with a knife.
0,mevo,2,3,video-0000,0,3683,11,#C C shapes the piece of cardboard,Making pinwheels
0,mevo,2,3,video-0000,0,3684,11,#C C puts the piece of cardboard on the cardboard with the glue.,C is assembling the pinwheels.
0,mevo,2,3,video-0000,0,3685,11,#C C places the cut-out shapes on the cardboard,C assembling the pinwheels.
0,mevo,2,3,video-0000,0,3686,11,#C C cuts the plastic with the knife,C is preparing the tortilla.
0,mevo,2,3,video-0000,0,3687,11,#C C puts the piece of paper on the cardboard,C is assembling the pinwheels.
0,mevo,2,3,video-0000,0,3688,11,#C C cuts the piece of cardboard,C is making pinwheels
0,mevo,2,3,video-0000,0,3689,11,#C C places the piece of cardboard on the table,C spreads peanut butter on the tortilla.
0,mevo,2,3,video-0000,0,3690,11,#C C cuts the piece of cheese with the knife.,C is using the knife to cut the piece of cheese.
0,mevo,2,3,video-0000,0,3691,11,#C C removes the shredded paper from the cookie,C is making pinwheels with peanut butter and jelly
0,mevo,2,3,video-0000,0,3692,11,#C C drops the pieces of cheese on the tray ,C is not doing anything with cheese.
0,mevo,2,3,video-0000,0,3693,11,#C C cuts the cheese,C spreads peanut butter on tortilla
0,mevo,2,3,video-0000,0,3694,11,#C C folds the cheese,C is spreading peanut butter
0,mevo,2,3,video-0000,0,3695,11,#C C places the cheese on the cheese,C is placing the cheese on the cheese.
0,mevo,2,3,video-0000,0,3696,11,#C C cuts the cheese,C spreads peanut butter on tortilla
0,mevo,2,3,video-0000,0,3697,11,#C C puts the cheese on the piece of paper,Spreading peanut butter on tortilla.
0,mevo,2,3,video-0000,0,3698,11,#C C folds the cheese,C is making a peanut butter and jelly pinwheel.
0,mevo,2,3,video-0000,0,3699,11,#C C opens the foil,C is opening the foil.
0,mevo,2,3,video-0000,0,3700,11,#C C places the paper on the cookie,C is spreading the peanut butter and jelly on the tortilla.
0,mevo,2,3,video-0000,0,3701,11,#C C cuts the plywood,C spreads peanut butter.
0,mevo,2,3,video-0000,0,3702,11,#C C sticks the shape on the paper,C is making pinwheels
0,mevo,2,3,video-0000,0,3703,11,#C C places the paper on the craft,C is making pinwheels.
0,mevo,2,3,video-0000,0,3704,11,#C C cuts the paper.,C is cutting tortillas with a knife.
0,mevo,2,3,video-0000,0,3705,11,#C C removes a piece of paper from the craft board,Making pinwheels with peanut butter and jelly and tortillas
0,mevo,2,3,video-0000,0,3706,11,#C C folds a paper.,C is making pinwheels.
0,mevo,2,3,video-0000,0,3707,11,#C C places the cut pieces of paper on the cardboard,C assembles pinwheels with peanut butter and jelly tortillas.
0,mevo,2,3,video-0000,0,3708,11,#C C puts the sticker on the piece of paper ,Making pinwheels with tortilla
0,mevo,2,3,video-0000,0,3709,11,#C C tears off the letter on the other side of the carved piece of blue colored glitter board.,Making a sign with glitter board.
0,mevo,2,3,video-0000,0,3710,11,#C C puts the nails on the edge of the cardboard,C makes peanut butter and jelly pinwheels
0,mevo,2,3,video-0000,0,3711,11,#C C fixes the edge of the wooden board with the stick,Arranging the cutting board edge.
0,mevo,2,3,video-0000,0,3712,11,#C C fixes the sticker on the card,C is making pinwheels.
0,mevo,2,3,video-0000,0,3713,11,#C C fixes the small piece of plastic into the piece of cardboard.,C crafts a pinwheel.
0,mevo,2,3,video-0000,0,3714,11,#C C places the piece of cardboard on the table,C is preparing a surface.
0,mevo,2,3,video-0000,0,3715,11,#C C inserts the nail in the foam,C spreads peanut butter on a tortilla.
0,mevo,2,3,video-0000,0,3716,11,#C C fixes the laser cut on the piece of cardboard,Cutting tortillas into pinwheel shapes.
0,mevo,2,3,video-0000,0,3717,11,#C C places the piece of cardboard on the wooden frame,Making tortilla pinwheels with peanut butter and jelly
0,mevo,2,3,video-0000,0,3718,11,#C C fixes the nail on the paper,C is spreading peanut butter.
0,mevo,2,3,video-0000,0,3719,11,#C C fixes the sticker on the piece of metal,C makes peanut butter and jelly pinwheels.
0,mevo,2,3,video-0000,0,3720,11,#C C places the nail on the cardboard,C is making pinwheels
0,mevo,2,3,video-0000,0,3721,11,#C C places the nail on the punch,C is making pinwheels.
0,mevo,2,3,video-0000,0,3722,11,#C C puts the nail in the screw ,The sentence does not make sense based on the objects on the table because there is no nail or screw present.
0,mevo,2,3,video-0000,0,3723,11,#C C puts the nail in the cardboard,Constructing pinwheels with the available materials.
0,mevo,2,3,video-0000,0,3724,11,#C C places the nail on the paper,C is placing the nail on the paper.
0,mevo,2,3,video-0000,0,3725,11,#C C places the sticker on the cardboard,C is making a pinwheel
0,mevo,2,3,video-0000,0,3726,11,#C C inserts a nail on the cardboard,C makes peanut butter and jelly pinwheels.
0,mevo,2,3,video-0000,0,3727,11,#C C fixes the tile on the table,C is making pinwheels.
0,mevo,2,3,video-0000,0,3728,11,#C C cuts the cardboard with the razor blade,C is making pinwheels with peanut butter and jelly and tortilla.
